"id","userid","itemid","trading","tradecost","date","tradedate","fav","custom_name"
"4146","20","679","0","0","0","0","0",NULL
"4147","20","767","0","0","0","0","0",NULL
"4148","20","680","0","0","0","0","0",NULL
"4149","20","681","0","0","0","0","0",NULL
"4150","20","768","0","0","0","0","0",NULL
"4151","20","769","0","0","0","0","0",NULL
"4152","20","899","0","0","0","0","0",NULL
"4153","20","900","0","0","0","0","0",NULL
"4154","20","683","0","0","0","0","0",NULL
"4155","20","802","0","0","0","0","0",NULL
"4156","20","684","0","0","0","0","0",NULL
"4157","20","803","0","0","0","0","0",NULL
"4158","20","802","0","0","0","0","0",NULL
"4159","20","901","0","0","0","0","0",NULL
"4160","20","902","0","0","0","0","0",NULL
"4161","20","770","0","0","0","0","0",NULL
"4162","20","804","0","0","0","0","0",NULL
"4163","20","685","0","0","0","0","0",NULL
"4164","20","903","0","0","0","0","0",NULL
"4165","20","904","0","0","0","0","0",NULL
"4166","20","805","0","0","0","0","0",NULL
"4167","20","771","0","0","0","0","0",NULL
"4168","20","858","0","0","0","0","0",NULL
"4169","20","772","0","0","0","0","0",NULL
"4170","20","905","0","0","0","0","0",NULL
"4171","20","773","0","0","0","0","0",NULL
"4172","20","774","0","0","0","0","0",NULL
"4173","20","686","0","0","0","0","0",NULL
"4174","20","906","0","0","0","0","0",NULL
"4175","20","687","0","0","0","0","0",NULL
"4176","20","859","0","0","0","0","0",NULL
"4177","20","806","0","0","0","0","0",NULL
"4178","20","807","0","0","0","0","0",NULL
"4179","20","688","0","0","0","0","0",NULL
"4180","20","689","0","0","0","0","0",NULL
"4181","20","690","0","0","0","0","0",NULL
"4182","20","907","0","0","0","0","0",NULL
"4183","20","775","0","0","0","0","0",NULL
"4184","20","776","0","0","0","0","0",NULL
"4185","20","692","0","0","0","0","0",NULL
"4186","20","693","0","0","0","0","0",NULL
"4187","20","694","0","0","0","0","0",NULL
"4188","20","696","0","0","0","0","0",NULL
"4189","20","908","0","0","0","0","0",NULL
"4190","20","860","0","0","0","0","0",NULL
"4191","20","862","0","0","0","0","0",NULL
"4192","20","777","0","0","0","0","0",NULL
"4193","20","909","0","0","0","0","0",NULL
"4194","20","697","0","0","0","0","0",NULL
"4195","20","808","0","0","0","0","0",NULL
"4196","20","809","0","0","0","0","0",NULL
"4197","20","698","0","0","0","0","0",NULL
"4198","20","810","0","0","0","0","0",NULL
"4199","20","700","0","0","0","0","0",NULL
"4200","20","704","0","0","0","0","0",NULL
"4201","20","817","0","0","0","0","0",NULL
"4202","20","699","0","0","0","0","0",NULL
"4203","20","911","0","0","0","0","0",NULL
"4204","20","811","0","0","0","0","0",NULL
"4205","20","912","0","0","0","0","0",NULL
"4206","20","913","0","0","0","0","0",NULL
"4207","20","778","0","0","0","0","0",NULL
"4208","20","812","0","0","0","0","0",NULL
"4209","20","813","0","0","0","0","0",NULL
"4210","20","701","0","0","0","0","0",NULL
"4211","20","865","0","0","0","0","0",NULL
"4212","20","703","0","0","0","0","0",NULL
"4213","20","814","0","0","0","0","0",NULL
"4214","20","815","0","0","0","0","0",NULL
"4215","20","816","0","0","0","0","0",NULL
"4216","20","705","0","0","0","0","0",NULL
"4217","20","818","0","0","0","0","0",NULL
"4218","20","914","0","0","0","0","0",NULL
"4219","20","819","0","0","0","0","0",NULL
"4220","20","706","0","0","0","0","0",NULL
"4221","20","707","0","0","0","0","0",NULL
"4222","20","820","0","0","0","0","0",NULL
"4223","20","709","0","0","0","0","0",NULL
"4224","20","779","0","0","0","0","0",NULL
"4225","20","710","0","0","0","0","0",NULL
"4226","20","711","0","0","0","0","0",NULL
"4227","20","780","0","0","0","0","0",NULL
"4228","20","712","0","0","0","0","0",NULL
"4229","20","714","0","0","0","0","0",NULL
"4230","20","821","0","0","0","0","0",NULL
"4231","20","866","0","0","0","0","0",NULL
"4232","20","715","0","0","0","0","0",NULL
"4233","20","716","0","0","0","0","0",NULL
"4234","20","916","0","0","0","0","0",NULL
"4235","20","868","0","0","0","0","0",NULL
"4236","20","718","0","0","0","0","0",NULL
"4237","20","917","0","0","0","0","0",NULL
"4238","20","648","0","0","0","0","0",NULL
"4239","20","822","0","0","0","0","0",NULL
"4240","20","870","0","0","0","0","0",NULL
"4241","20","918","0","0","0","0","0",NULL
"4242","20","871","0","0","0","0","0",NULL
"4243","20","719","0","0","0","0","0",NULL
"4244","20","919","0","0","0","0","0",NULL
"4245","20","720","0","0","0","0","0",NULL
"4246","20","872","0","0","0","0","0",NULL
"4247","20","824","0","0","0","0","0",NULL
"4248","20","721","0","0","0","0","0",NULL
"4249","20","873","0","0","0","0","0",NULL
"4250","20","722","0","0","0","0","0",NULL
"4251","20","723","0","0","0","0","0",NULL
"4252","20","781","0","0","0","0","0",NULL
"4253","20","920","0","0","0","0","0",NULL
"4254","20","724","0","0","0","0","0",NULL
"4255","20","921","0","0","0","0","0",NULL
"4256","20","725","0","0","0","0","0",NULL
"4257","20","726","0","0","0","0","0",NULL
"4258","20","782","0","0","0","0","0",NULL
"4259","20","783","0","0","0","0","0",NULL
"4260","20","825","0","0","0","0","0",NULL
"4261","20","876","0","0","0","0","0",NULL
"4262","20","829","0","0","0","0","0",NULL
"4263","20","731","0","0","0","0","0",NULL
"4264","20","830","0","0","0","0","0",NULL
"4265","20","732","0","0","0","0","0",NULL
"4266","20","831","0","0","0","0","0",NULL
"4267","20","733","0","0","0","0","0",NULL
"4268","20","784","0","0","0","0","0",NULL
"4269","20","879","0","0","0","0","0",NULL
"4270","20","737","0","0","0","0","0",NULL
"4271","20","736","0","0","0","0","0",NULL
"4272","20","923","0","0","0","0","0",NULL
"4273","20","786","0","0","0","0","0",NULL
"4274","20","739","0","0","0","0","0",NULL
"4275","20","787","0","0","0","0","0",NULL
"4276","20","740","0","0","0","0","0",NULL
"4277","20","741","0","0","0","0","0",NULL
"4278","20","833","0","0","0","0","0",NULL
"4279","20","834","0","0","0","0","0",NULL
"4280","20","835","0","0","0","0","0",NULL
"4281","20","745","0","0","0","0","0",NULL
"4282","20","837","0","0","0","0","0",NULL
"4283","20","838","0","0","0","0","0",NULL
"4284","20","750","0","0","0","0","0",NULL
"4285","20","839","0","0","0","0","0",NULL
"4286","20","926","0","0","0","0","0",NULL
"4287","20","840","0","0","0","0","0",NULL
"4288","20","841","0","0","0","0","0",NULL
"4289","20","882","0","0","0","0","0",NULL
"4290","20","928","0","0","0","0","0",NULL
"4291","20","842","0","0","0","0","0",NULL
"4292","20","843","0","0","0","0","0",NULL
"4293","20","931","0","0","0","0","0",NULL
"4294","20","844","0","0","0","0","0",NULL
"4295","20","932","0","0","0","0","0",NULL
"4296","20","754","0","0","0","0","0",NULL
"4297","20","755","0","0","0","0","0",NULL
"4298","20","845","0","0","0","0","0",NULL
"4299","20","933","0","0","0","0","0",NULL
"4300","20","790","0","0","0","0","0",NULL
"4301","20","791","0","0","0","0","0",NULL
"4302","20","846","0","0","0","0","0",NULL
"4303","20","934","0","0","0","0","0",NULL
"4304","20","847","0","0","0","0","0",NULL
"4305","20","848","0","0","0","0","0",NULL
"4306","20","849","0","0","0","0","0",NULL
"4307","20","792","0","0","0","0","0",NULL
"4308","20","935","0","0","0","0","0",NULL
"4309","20","72","0","0","0","0","0",NULL
"4310","20","1638","0","0","0","0","0",NULL
"4311","20","514","0","0","0","0","0",NULL
"4312","20","514","0","0","0","0","0",NULL
"4313","20","514","0","0","0","0","0",NULL
"4314","20","514","0","0","0","0","0",NULL
"4315","20","514","0","0","0","0","0",NULL
"4316","20","514","0","0","0","0","0",NULL
"4317","20","514","0","0","0","0","0",NULL
"4318","20","569","0","0","0","0","0",NULL
"4319","20","569","0","0","0","0","0",NULL
"4320","20","513","0","0","0","0","0",NULL
"4321","20","571","0","0","0","0","0",NULL
"4322","20","1905","0","0","0","0","0",NULL
"4323","20","429","0","0","0","0","0",NULL
"4324","20","430","0","0","0","0","0",NULL
"4325","20","426","0","0","0","0","0",NULL
"4326","20","427","0","0","0","0","0",NULL
"4327","20","428","0","0","0","0","0",NULL
"4328","20","433","0","0","0","0","0",NULL
"4329","20","432","0","0","0","0","0",NULL
"4330","20","431","0","0","0","0","0",NULL
"4331","20","13","0","0","0","0","0",NULL
"4332","20","572","0","0","0","0","0",NULL
"4333","20","1616","0","0","0","0","0",NULL
"4334","20","1607","0","0","0","0","0",NULL
"4335","20","574","0","0","0","0","0",NULL
"4336","20","17","0","0","0","0","0",NULL
"4337","20","17","0","0","0","0","0",NULL
"4338","20","1851","0","0","0","0","0",NULL
"4339","20","640","0","0","0","0","0",NULL
"4340","20","1346","0","0","0","0","0",NULL
"4341","20","1623","0","0","0","0","0",NULL
"4342","20","1622","0","0","0","0","0",NULL
"4343","20","1622","0","0","0","0","0",NULL
"4344","20","520","0","0","0","0","0",NULL
"4345","20","1450","0","0","0","0","0",NULL
"4346","20","1450","0","0","0","0","0",NULL
"4347","20","291","0","0","0","0","0",NULL
"4348","20","579","0","0","0","0","0",NULL
"4349","20","522","0","0","0","0","0",NULL
"4350","20","415","0","0","0","0","0",NULL
"4351","20","587","0","0","0","0","0",NULL
"4352","20","587","0","0","0","0","0",NULL
"4353","20","587","0","0","0","0","0",NULL
"4354","20","26","0","0","0","0","0",NULL
"4355","20","530","0","0","0","0","0",NULL
"4356","20","116","0","0","0","0","0",NULL
"4359","20","1645","0","0","0","0","0",NULL
"4360","20","651","0","0","0","0","0",NULL
"4361","20","424","0","0","0","0","0",NULL
"4362","20","626","0","0","0","0","0",NULL
"4363","20","637","0","0","0","0","0",NULL
"4365","20","393","0","0","0","0","0",NULL
"4366","20","304","0","0","0","0","0",NULL
"4367","20","597","0","0","0","0","0",NULL
"4368","20","536","0","0","0","0","0",NULL
"4369","20","1904","0","0","0","0","0",NULL
"4370","20","1235","0","0","0","0","0",NULL
"4371","20","629","0","0","0","0","0",NULL
"4372","20","390","0","0","0","0","0",NULL
"4373","20","37","0","0","0","0","0",NULL
"4374","20","1668","0","0","0","0","0",NULL
"4375","20","1415","0","0","0","0","0",NULL
"4376","20","642","0","0","0","0","0",NULL
"4377","20","633","0","0","0","0","0",NULL
"4378","20","541","0","0","0","0","0",NULL
"4379","20","1660","0","0","0","0","0",NULL
"4380","20","43","0","0","0","0","0",NULL
"4381","20","44","0","0","0","0","0",NULL
"4382","20","647","0","0","0","0","0",NULL
"4383","20","641","0","0","0","0","0",NULL
"4384","20","1901","0","0","0","0","0",NULL
"4385","20","1907","0","0","0","0","0",NULL
"4386","20","609","0","0","0","0","0",NULL
"4387","20","53","0","0","0","0","0",NULL
"4388","20","54","0","0","0","0","0",NULL
"4389","20","128","0","0","0","0","0",NULL
"4390","20","1009","0","0","0","0","0",NULL
"4391","20","1010","0","0","0","0","0",NULL
"4392","20","1742","0","0","0","0","0",NULL
"4393","20","1007","0","0","0","0","0",NULL
"4394","20","1814","0","0","0","0","0",NULL
"4395","20","1779","0","0","0","0","0",NULL
"4396","20","1759","0","0","0","0","0",NULL
"4397","20","1743","0","0","0","0","0",NULL
"4398","20","1774","0","0","0","0","0",NULL
"4399","20","1751","0","0","0","0","0",NULL
"4400","20","1822","0","0","0","0","0",NULL
"4401","20","1804","0","0","0","0","0",NULL
"4402","20","1807","0","0","0","0","0",NULL
"4403","20","1795","0","0","0","0","0",NULL
"4404","20","1806","0","0","0","0","0",NULL
"4405","20","1754","0","0","0","0","0",NULL
"4406","20","1756","0","0","0","0","0",NULL
"4407","20","1805","0","0","0","0","0",NULL
"4408","20","1799","0","0","0","0","0",NULL
"4409","20","1830","0","0","0","0","0",NULL
"4410","20","1758","0","0","0","0","0",NULL
"4411","20","274","0","0","0","0","0",NULL
"4412","20","1001","0","0","0","0","0",NULL
"4413","20","1002","0","0","0","0","0",NULL
"4414","20","1003","0","0","0","0","0",NULL
"4415","37","1718","0","0","0","0","0",NULL
"4416","37","328","0","0","0","0","0",NULL
"4417","37","334","0","0","0","0","0",NULL
"4418","37","1238","0","0","0","0","0",NULL
"4419","37","340","0","0","0","0","0",NULL
"4421","37","885","0","0","0","0","0",NULL
"4422","37","886","0","0","0","0","0",NULL
"4423","37","660","0","0","0","0","0",NULL
"4424","37","663","0","0","0","0","0",NULL
"4425","37","891","0","0","0","0","0",NULL
"4426","37","894","0","0","0","0","0",NULL
"4427","37","895","0","0","0","0","0",NULL
"4428","37","793","0","0","0","0","0",NULL
"4429","37","795","0","0","0","0","0",NULL
"4430","37","673","0","0","0","0","0",NULL
"4431","37","855","0","0","0","0","0",NULL
"4432","37","801","0","0","0","0","0",NULL
"4433","37","678","0","0","0","0","0",NULL
"4434","37","856","0","0","0","0","0",NULL
"4435","37","803","0","0","0","0","0",NULL
"4436","37","902","0","0","0","0","0",NULL
"4437","37","905","0","0","0","0","0",NULL
"4438","37","906","0","0","0","0","0",NULL
"4439","37","859","0","0","0","0","0",NULL
"4440","37","806","0","0","0","0","0",NULL
"4441","37","695","0","0","0","0","0",NULL
"4442","37","908","0","0","0","0","0",NULL
"4443","37","808","0","0","0","0","0",NULL
"4444","37","809","0","0","0","0","0",NULL
"4445","37","912","0","0","0","0","0",NULL
"4446","37","811","0","0","0","0","0",NULL
"4447","37","700","0","0","0","0","0",NULL
"4448","37","913","0","0","0","0","0",NULL
"4449","37","865","0","0","0","0","0",NULL
"4450","37","703","0","0","0","0","0",NULL
"4451","37","815","0","0","0","0","0",NULL
"4452","37","817","0","0","0","0","0",NULL
"4453","37","914","0","0","0","0","0",NULL
"4454","37","780","0","0","0","0","0",NULL
"4455","37","714","0","0","0","0","0",NULL
"4456","37","821","0","0","0","0","0",NULL
"4457","37","718","0","0","0","0","0",NULL
"4458","37","917","0","0","0","0","0",NULL
"4459","37","822","0","0","0","0","0",NULL
"4460","37","2019","0","0","0","0","0",NULL
"4461","37","919","0","0","0","0","0",NULL
"4462","37","721","0","0","0","0","0",NULL
"4463","37","829","0","0","0","0","0",NULL
"4464","37","878","0","0","0","0","0",NULL
"4465","37","733","0","0","0","0","0",NULL
"4466","37","734","0","0","0","0","0",NULL
"4467","37","879","0","0","0","0","0",NULL
"4468","37","832","0","0","0","0","0",NULL
"4469","37","833","0","0","0","0","0",NULL
"4470","37","835","0","0","0","0","0",NULL
"4471","37","745","0","0","0","0","0",NULL
"4472","37","881","0","0","0","0","0",NULL
"4473","37","750","0","0","0","0","0",NULL
"4474","37","840","0","0","0","0","0",NULL
"4475","37","752","0","0","0","0","0",NULL
"4476","37","841","0","0","0","0","0",NULL
"4477","37","842","0","0","0","0","0",NULL
"4478","37","931","0","0","0","0","0",NULL
"4479","37","935","0","0","0","0","0",NULL
"4480","37","290","0","0","0","0","0",NULL
"4481","37","429","0","0","0","0","0",NULL
"4482","37","425","0","0","0","0","0",NULL
"4483","37","430","0","0","0","0","0",NULL
"4484","37","427","0","0","0","0","0",NULL
"4485","37","428","0","0","0","0","0",NULL
"4486","37","74","0","0","0","0","0",NULL
"4487","37","1620","0","0","0","0","0",NULL
"4488","37","1276","0","0","0","0","0",NULL
"4489","37","1342","0","0","0","0","0",NULL
"4490","37","13","0","0","0","0","0",NULL
"4491","37","14","0","0","0","0","0",NULL
"4492","37","421","0","0","0","0","0",NULL
"4493","37","1606","0","0","0","0","0",NULL
"4494","37","21","0","0","0","0","0",NULL
"4495","37","291","0","0","0","0","0",NULL
"4496","37","643","0","0","0","0","0",NULL
"4497","37","91","0","0","0","0","0",NULL
"4499","37","1409","0","0","0","0","0",NULL
"4500","37","1353","0","0","0","0","0",NULL
"4501","37","270","0","0","0","0","0",NULL
"4502","37","591","0","0","0","0","0",NULL
"4503","37","1249","0","0","0","0","0",NULL
"4504","37","1648","0","0","0","0","0",NULL
"4505","37","1290","0","0","0","0","0",NULL
"4506","37","636","0","0","0","0","0",NULL
"4507","37","131","0","0","0","0","0",NULL
"4508","37","1594","0","0","0","0","0",NULL
"4509","37","629","0","0","0","0","0",NULL
"4510","37","1469","0","0","0","0","0",NULL
"4511","37","1669","0","0","0","0","0",NULL
"4512","37","633","0","0","0","0","0",NULL
"4513","37","2066","0","0","0","0","0",NULL
"4514","37","157","0","0","0","0","0",NULL
"4515","37","156","0","0","0","0","0",NULL
"4516","37","218","0","0","0","0","0",NULL
"4517","37","157","0","0","0","0","0",NULL
"4518","37","50","0","0","0","0","0",NULL
"4519","37","293","0","0","0","0","0",NULL
"4521","37","1798","0","0","0","0","0",NULL
"4522","37","1802","0","0","0","0","0",NULL
"4523","126","1733","0","0","0","0","0",NULL
"4524","126","236","0","0","0","0","0",NULL
"4525","126","309","0","0","0","0","0",NULL
"4526","126","317","0","0","0","0","0",NULL
"4527","126","335","0","0","0","0","0",NULL
"4528","126","341","0","0","0","0","0",NULL
"4529","126","350","0","0","0","0","0",NULL
"4530","126","885","0","0","0","0","0",NULL
"4531","126","660","0","0","0","0","0",NULL
"4532","126","898","0","0","0","0","0",NULL
"4533","126","674","0","0","0","0","0",NULL
"4534","126","684","0","0","0","0","0",NULL
"4535","126","685","0","0","0","0","0",NULL
"4536","126","805","0","0","0","0","0",NULL
"4537","126","858","0","0","0","0","0",NULL
"4538","126","859","0","0","0","0","0",NULL
"4539","126","813","0","0","0","0","0",NULL
"4540","126","865","0","0","0","0","0",NULL
"4541","126","914","0","0","0","0","0",NULL
"4542","126","711","0","0","0","0","0",NULL
"4543","126","780","0","0","0","0","0",NULL
"4544","126","718","0","0","0","0","0",NULL
"4545","126","729","0","0","0","0","0",NULL
"4546","126","878","0","0","0","0","0",NULL
"4547","126","879","0","0","0","0","0",NULL
"4548","126","787","0","0","0","0","0",NULL
"4549","126","923","0","0","0","0","0",NULL
"4550","126","935","0","0","0","0","0",NULL
"4551","126","1442","0","0","0","0","0",NULL
"4552","126","1568","0","0","0","0","0",NULL
"4553","126","1277","0","0","0","0","0",NULL
"4554","126","2067","0","0","0","0","0",NULL
"4555","126","1666","0","0","0","0","0",NULL
"4556","126","1457","0","0","0","0","0",NULL
"4557","126","89","0","0","0","0","0",NULL
"4558","126","104","0","0","0","0","0",NULL
"4559","126","1573","0","0","0","0","0",NULL
"4560","126","1573","0","0","0","0","0",NULL
"4561","126","1871","0","0","0","0","0",NULL
"4562","126","116","0","0","0","0","0",NULL
"4563","126","648","0","0","0","0","0",NULL
"4564","126","1291","0","0","0","0","0",NULL
"4565","126","650","0","0","0","0","0",NULL
"4566","126","1663","0","0","0","0","0",NULL
"4567","126","1659","0","0","0","0","0",NULL
"4568","126","647","0","0","0","0","0",NULL
"4569","126","1010","0","0","0","0","0",NULL
"4570","144","1729","0","0","0","0","0",NULL
"4571","144","561","0","0","0","0","0",NULL
"4572","144","309","0","0","0","0","0",NULL
"4573","144","313","0","0","0","0","0",NULL
"4574","144","311","0","0","0","0","0",NULL
"4575","144","312","0","0","0","0","0",NULL
"4576","144","315","0","0","0","0","0",NULL
"4577","144","319","0","0","0","0","0",NULL
"4578","144","323","0","0","0","0","0",NULL
"4579","144","327","0","0","0","0","0",NULL
"4580","144","328","0","0","0","0","0",NULL
"4581","144","331","0","0","0","0","0",NULL
"4582","144","586","0","0","0","0","0",NULL
"4583","144","349","0","0","0","0","0",NULL
"4584","144","367","0","0","0","0","0",NULL
"4585","144","356","0","0","0","0","0",NULL
"4586","144","379","0","0","0","0","0",NULL
"4587","144","383","0","0","0","0","0",NULL
"4588","144","386","0","0","0","0","0",NULL
"4589","144","885","0","0","0","0","0",NULL
"4590","144","886","0","0","0","0","0",NULL
"4591","144","660","0","0","0","0","0",NULL
"4592","144","762","0","0","0","0","0",NULL
"4593","144","663","0","0","0","0","0",NULL
"4594","144","665","0","0","0","0","0",NULL
"4595","144","891","0","0","0","0","0",NULL
"4596","144","892","0","0","0","0","0",NULL
"4597","144","893","0","0","0","0","0",NULL
"4598","144","666","0","0","0","0","0",NULL
"4599","144","894","0","0","0","0","0",NULL
"4600","144","2295","0","0","0","0","0",NULL
"4601","144","895","0","0","0","0","0",NULL
"4602","144","793","0","0","0","0","0",NULL
"4603","144","794","0","0","0","0","0",NULL
"4604","144","763","0","0","0","0","0",NULL
"4605","144","795","0","0","0","0","0",NULL
"4606","144","764","0","0","0","0","0",NULL
"4607","144","897","0","0","0","0","0",NULL
"4608","144","673","0","0","0","0","0",NULL
"4609","144","801","0","0","0","0","0",NULL
"4610","144","677","0","0","0","0","0",NULL
"4611","144","800","0","0","0","0","0",NULL
"4612","144","678","0","0","0","0","0",NULL
"4613","144","766","0","0","0","0","0",NULL
"4614","144","680","0","0","0","0","0",NULL
"4615","144","769","0","0","0","0","0",NULL
"4616","144","900","0","0","0","0","0",NULL
"4617","144","802","0","0","0","0","0",NULL
"4618","144","684","0","0","0","0","0",NULL
"4619","144","803","0","0","0","0","0",NULL
"4620","144","902","0","0","0","0","0",NULL
"4621","144","901","0","0","0","0","0",NULL
"4622","144","770","0","0","0","0","0",NULL
"4623","144","804","0","0","0","0","0",NULL
"4624","144","771","0","0","0","0","0",NULL
"4625","144","858","0","0","0","0","0",NULL
"4626","144","772","0","0","0","0","0",NULL
"4627","144","905","0","0","0","0","0",NULL
"4628","144","773","0","0","0","0","0",NULL
"4629","144","774","0","0","0","0","0",NULL
"4630","144","906","0","0","0","0","0",NULL
"4631","144","687","0","0","0","0","0",NULL
"4632","144","859","0","0","0","0","0",NULL
"4633","144","806","0","0","0","0","0",NULL
"4634","144","807","0","0","0","0","0",NULL
"4635","144","689","0","0","0","0","0",NULL
"4636","144","907","0","0","0","0","0",NULL
"4637","144","776","0","0","0","0","0",NULL
"4638","144","693","0","0","0","0","0",NULL
"4639","144","695","0","0","0","0","0",NULL
"4640","144","809","0","0","0","0","0",NULL
"4641","144","810","0","0","0","0","0",NULL
"4642","144","699","0","0","0","0","0",NULL
"4643","144","911","0","0","0","0","0",NULL
"4644","144","912","0","0","0","0","0",NULL
"4645","144","779","0","0","0","0","0",NULL
"4646","144","700","0","0","0","0","0",NULL
"4647","144","913","0","0","0","0","0",NULL
"4648","144","778","0","0","0","0","0",NULL
"4649","144","812","0","0","0","0","0",NULL
"4650","144","865","0","0","0","0","0",NULL
"4651","144","702","0","0","0","0","0",NULL
"4652","144","703","0","0","0","0","0",NULL
"4653","144","818","0","0","0","0","0",NULL
"4654","144","914","0","0","0","0","0",NULL
"4655","144","815","0","0","0","0","0",NULL
"4656","144","817","0","0","0","0","0",NULL
"4657","144","709","0","0","0","0","0",NULL
"4658","144","711","0","0","0","0","0",NULL
"4659","144","714","0","0","0","0","0",NULL
"4660","144","829","0","0","0","0","0",NULL
"4661","144","733","0","0","0","0","0",NULL
"4662","144","784","0","0","0","0","0",NULL
"4663","144","830","0","0","0","0","0",NULL
"4664","144","718","0","0","0","0","0",NULL
"4665","144","823","0","0","0","0","0",NULL
"4666","144","918","0","0","0","0","0",NULL
"4667","144","824","0","0","0","0","0",NULL
"4668","144","781","0","0","0","0","0",NULL
"4669","144","921","0","0","0","0","0",NULL
"4670","144","728","0","0","0","0","0",NULL
"4671","144","783","0","0","0","0","0",NULL
"4672","144","782","0","0","0","0","0",NULL
"4673","144","825","0","0","0","0","0",NULL
"4674","144","732","0","0","0","0","0",NULL
"4675","144","879","0","0","0","0","0",NULL
"4676","144","785","0","0","0","0","0",NULL
"4677","144","923","0","0","0","0","0",NULL
"4678","144","738","0","0","0","0","0",NULL
"4679","144","786","0","0","0","0","0",NULL
"4680","144","739","0","0","0","0","0",NULL
"4681","144","741","0","0","0","0","0",NULL
"4682","144","833","0","0","0","0","0",NULL
"4683","144","834","0","0","0","0","0",NULL
"4684","144","836","0","0","0","0","0",NULL
"4685","144","745","0","0","0","0","0",NULL
"4686","144","747","0","0","0","0","0",NULL
"4687","144","838","0","0","0","0","0",NULL
"4688","144","840","0","0","0","0","0",NULL
"4689","144","841","0","0","0","0","0",NULL
"4690","144","843","0","0","0","0","0",NULL
"4691","144","931","0","0","0","0","0",NULL
"4692","144","932","0","0","0","0","0",NULL
"4693","144","790","0","0","0","0","0",NULL
"4694","144","756","0","0","0","0","0",NULL
"4695","144","934","0","0","0","0","0",NULL
"4696","144","758","0","0","0","0","0",NULL
"4697","144","849","0","0","0","0","0",NULL
"4698","144","759","0","0","0","0","0",NULL
"4699","144","792","0","0","0","0","0",NULL
"4700","144","935","0","0","0","0","0",NULL
"4701","144","1605","0","0","0","0","0",NULL
"4702","144","290","0","0","0","0","0",NULL
"4703","144","1496","0","0","0","0","0",NULL
"4704","144","514","0","0","0","0","0",NULL
"4705","144","514","0","0","0","0","0",NULL
"4706","144","514","0","0","0","0","0",NULL
"4707","144","1219","0","0","0","0","0",NULL
"4708","144","1604","0","0","0","0","0",NULL
"4710","144","429","0","0","0","0","0",NULL
"4711","144","430","0","0","0","0","0",NULL
"4712","144","428","0","0","0","0","0",NULL
"4713","144","81","0","0","0","0","0",NULL
"4714","144","420","0","0","0","0","0",NULL
"4715","144","162","0","0","0","0","0",NULL
"4716","144","404","0","0","0","0","0",NULL
"4717","144","13","0","0","0","0","0",NULL
"4718","144","1475","0","0","0","0","0",NULL
"4719","144","421","0","0","0","0","0",NULL
"4720","144","516","0","0","0","0","0",NULL
"4721","144","621","0","0","0","0","0",NULL
"4722","144","1456","0","0","0","0","0",NULL
"4723","144","81","0","0","0","0","0",NULL
"4724","144","1622","0","0","0","0","0",NULL
"4725","144","1609","0","0","0","0","0",NULL
"4726","144","422","0","0","0","0","0",NULL
"4727","144","614","0","0","0","0","0",NULL
"4728","144","521","0","0","0","0","0",NULL
"4729","144","522","0","0","0","0","0",NULL
"4730","144","61","0","0","0","0","0",NULL
"4731","144","1908","0","0","0","0","0",NULL
"4732","144","635","0","0","0","0","0",NULL
"4733","144","423","0","0","0","0","0",NULL
"4734","144","413","0","0","0","0","0",NULL
"4735","144","128","0","0","0","0","0",NULL
"4737","144","590","0","0","0","0","0",NULL
"4738","144","591","0","0","0","0","0",NULL
"4739","144","66","0","0","0","0","0",NULL
"4740","91","1909","0","0","0","0","0",NULL
"4741","144","595","0","0","0","0","0",NULL
"4742","144","120","0","0","0","0","0",NULL
"4744","144","1910","0","0","0","0","0",NULL
"4745","144","424","0","0","0","0","0",NULL
"4746","144","1502","0","0","0","0","0",NULL
"4747","144","636","0","0","0","0","0",NULL
"4748","144","533","0","0","0","0","0",NULL
"4749","144","596","0","0","0","0","0",NULL
"4750","144","74","0","0","0","0","0",NULL
"4751","144","162","0","0","0","0","0",NULL
"4752","144","72","0","0","0","0","0",NULL
"4753","144","536","0","0","0","0","0",NULL
"4754","144","1911","0","0","0","0","0",NULL
"4756","144","1468","0","0","0","0","0",NULL
"4757","144","1469","0","0","0","0","0",NULL
"4758","144","1507","0","0","0","0","0",NULL
"4759","144","292","0","0","0","0","0",NULL
"4760","144","1509","0","0","0","0","0",NULL
"4762","144","76","0","0","0","0","0",NULL
"4763","144","135","0","0","0","0","0",NULL
"4764","144","638","0","0","0","0","0",NULL
"4765","144","103","0","0","0","0","0",NULL
"4766","144","1670","0","0","0","0","0",NULL
"4767","144","81","0","0","0","0","0",NULL
"4768","144","546","0","0","0","0","0",NULL
"4770","144","129","0","0","0","0","0",NULL
"4771","144","1913","0","0","0","0","0",NULL
"4772","144","547","0","0","0","0","0",NULL
"4773","144","1008","0","0","0","0","0",NULL
"4774","144","1009","0","0","0","0","0",NULL
"4775","144","1010","0","0","0","0","0",NULL
"4776","144","1742","0","0","0","0","0",NULL
"4777","144","1005","0","0","0","0","0",NULL
"4778","144","1817","0","0","0","0","0",NULL
"4779","144","1812","0","0","0","0","0",NULL
"4780","144","1779","0","0","0","0","0",NULL
"4781","144","1744","0","0","0","0","0",NULL
"4782","144","1765","0","0","0","0","0",NULL
"4783","144","1750","0","0","0","0","0",NULL
"4784","144","1774","0","0","0","0","0",NULL
"4785","144","1804","0","0","0","0","0",NULL
"4786","144","1806","0","0","0","0","0",NULL
