name|imgurUrl
Colmillo de serpiente|https://i.imgur.com/kcz8E2b.png
Copa Ornamental|https://i.imgur.com/idgCgNO.png
Cubeta Mágica|https://i.imgur.com/slk6sj8.png
Cuchillo con filo dorado|https://i.imgur.com/Z2jr7Rx.png
Dragon chino en miniatura|https://i.imgur.com/bDHTsE4.png
Duendecillo de Cornualles|https://i.imgur.com/WysV903.png
Espejo de mano|https://i.imgur.com/RLUmsd7.png
Espinas de rosa|https://i.imgur.com/Plwxwub.png
Esposas mágicas|https://i.imgur.com/4M8fAPk.png
Filtro alihotsy|https://i.imgur.com/qpUU0uz.png
Flauta Mágica|https://i.imgur.com/MRu9gD9.png
Flecha con pluma de faisán|https://i.imgur.com/FCwajTv.png
Globo terráqueo|https://i.imgur.com/CURP9H7.png
Guante Desfibrilador|https://i.imgur.com/7dfq9sm.png
Guante Dieléctrico|https://i.imgur.com/btx07xY.png
Jarabe Medicinal|https://i.imgur.com/1THvban.png
Lágrima Espectral|https://i.imgur.com/b4YvlWg.png
Megáfono mágico|https://i.imgur.com/jBh7ZNb.png
Mini Jarvey|https://i.imgur.com/29R0JF4.png
Mocos de trol enfrascado|https://i.imgur.com/xbl0gTH.png
Muñeco Diabólico|https://i.imgur.com/EANJFOf.png
Orejeras|https://i.imgur.com/sMEUcaq.png
Pasamontañas|https://i.imgur.com/ohYTXte.png
Placebo de fármaco|https://i.imgur.com/pbZi9l6.png
Polvo de cuerno de unicornio|https://i.imgur.com/kYamyNZ.png
Polvo de escama de dragón|https://i.imgur.com/fWteheQ.png
Polvos Mágicos|https://i.imgur.com/vbL1mSQ.png
Pomada autoaplicable|https://i.imgur.com/F9KxgRv.png
Rompecabezas|https://i.imgur.com/6osJIXP.png
Tierra del hogar del muerto|https://i.imgur.com/5hXldhZ.png
Tierra donde fue enterrada la persona|https://i.imgur.com/K8vbY7f.png
Tinta invisible|https://i.imgur.com/5uYp5Zf.png
Traje Antiexplosivos|https://i.imgur.com/k6gP854.png
Vainas de snargaluff|https://i.imgur.com/zi6cnED.png
Varita Mugrienta|https://i.imgur.com/Net6mmz.png
Antorcha Eterna|https://i.imgur.com/qBY9NUG.png
Collar con triqueta celta|https://i.imgur.com/G1DMkYb.png
Cristal Marino|https://i.imgur.com/QErgtTo.png
Mano de la Gloria|https://i.imgur.com/7GZP5vG.jpg
Grimorio de Merlín|https://i.imgur.com/i7CnIZD.png
Orbe levitante|https://i.imgur.com/ngPlIS9.jpg
Pluma del Augurey|https://i.imgur.com/gFTKL0p.png
Runa de protección|https://i.imgur.com/fpItsQ5.png
TNT|https://i.imgur.com/kBQQ3wG.png
Brújula|https://i.imgur.com/2wC6B9p.png
Antídoto de M1W7T|https://i.imgur.com/jdG7vWB.png
Jarrón con sello mágico|https://i.imgur.com/380YgXr.png
Escamas de Hipocampo|https://i.imgur.com/THGzSSl.png
Transformación en Neblina|https://i.imgur.com/bZWS47w.png
Mandala Protectora|https://i.imgur.com/wyAtXSQ.png
Guantes mágicos|https://i.imgur.com/wtV7nyF.png
Escudo mágico|https://i.imgur.com/kpwF7pS.png
Orbe del Recuerdo|https://i.imgur.com/z9mR6Gx.png
Máscara Doctor Muerte|https://i.imgur.com/NKfAdmF.png
Traje de Bioseguridad|https://i.imgur.com/SgSnNJx.png
Vainilla de Viento|https://i.imgur.com/Qsa3rFK.png
Planta con luminiscencia|https://i.imgur.com/fTNx8hR.png
Cofre de Chakras|https://i.imgur.com/ScjzCyL.png
Esfera Miniatura Atlantis|https://i.imgur.com/3NDOZ7t.png
Medallón del Árbol Yggdrasil|https://i.imgur.com/tO4PBZk.png
Manual de Supervivencia|https://i.imgur.com/YUIHWQL.png
Reconocimiento por ayuda comunitaria|https://i.imgur.com/S1ZN54H.png
Antídoto para la Rabia|https://i.imgur.com/wuOoazX.png
Casco de Guerra|https://i.imgur.com/7FZU9YH.png
Televisión Vintage|https://i.imgur.com/RDgi1il.png
Placebo de Pinky Eyes|https://i.imgur.com/v4d56Ye.png
Cruz de plata|https://i.imgur.com/c3X5HV9.png
Libro de Misterio|https://i.imgur.com/SWq6204.png
Moneda parlante|https://i.imgur.com/k1SrClz.png
Pin Leprechaunte|https://i.imgur.com/4vWjnqT.png
Tarro mágico de St. Patrick|https://i.imgur.com/rjs0CBs.png
Accio|https://i.imgur.com/GbL29Ub.png
Aer Calidus|https://i.imgur.com/z3SrYKw.png
Alohomora|https://i.imgur.com/DVfUSTF.png
Alohomora Duo|https://i.imgur.com/QEwVUVU.png
Animagus Revelio|https://i.imgur.com/sscTC9V.jpg
Anti-Aparición|https://i.imgur.com/8AJ3HJx.png
Aparecium|https://i.imgur.com/8OesHiS.png
Appare Vestigium|https://i.imgur.com/Wqh2Anr.png
Arresto Momentum|https://i.imgur.com/0RykCAO.png
Atabraquium|https://i.imgur.com/8ND4Dr8.png
Atmosférico|https://i.imgur.com/MjmbMJG.png
Aureum Filum|https://i.imgur.com/dzmCmYd.png
Avifors|https://i.imgur.com/eAOCGPr.png
Bauleo|https://i.imgur.com/xBM25MH.png
Calvorio|https://i.imgur.com/RH06d1B.png
Cave Inimicum|https://i.imgur.com/ezq2TR2.png
Clavus|https://i.imgur.com/OlCKfCd.png
Colloportus|https://i.imgur.com/4O7w9KC.png
Colovaria|https://i.imgur.com/1WXgBBX.png
Confractus Praesidium|https://i.imgur.com/7FLgUGo.png
Contigit Eam|https://i.imgur.com/EnOyks1.png
Corporis Mutatio|https://i.imgur.com/17zI4zA.png
Criminalis in Ruinam|https://i.imgur.com/x6dDVpp.png
Crinus muto|https://i.imgur.com/wh6h9gz.png
Deletrius|https://i.imgur.com/akncI9v.png
Dementia|https://i.imgur.com/A9yDPTa.png
Desilusionador|https://i.imgur.com/fUsMo9I.png
Duro|https://i.imgur.com/bvBzVIN.png
Erectus|https://i.imgur.com/BMQ4TzT.png
Evocador|https://i.imgur.com/PLmRMnm.png
Exsugendo Poculum|https://i.imgur.com/kcjVsnD.png
Extensión Indetectable|https://i.imgur.com/tQiUB7R.png
Extracción de Memoria|https://i.imgur.com/4SvdSsN.png
Fermaportus|https://i.imgur.com/wY6Ghs4.png
Fianto duris|https://i.imgur.com/ujjVyFA.png
Fidelius|https://i.imgur.com/yCGYMeq.png
Finestra|https://i.imgur.com/UerSTLg.png
Finite Incantatem|https://i.imgur.com/2BxWQ2a.png
Flagrate|https://i.imgur.com/zO2zNSJ.png
Fregotego|https://i.imgur.com/Im4Isaq.png
Fumos|https://i.imgur.com/iQYt7Oy.png
Geminio|https://i.imgur.com/l3Pxdds.png
Hallucinatio Locorum|https://i.imgur.com/vkn51Qk.png
Herbivicus|https://i.imgur.com/hPYjCah.png
Homenum Revelio|https://i.imgur.com/l5yk8fB.png
Homorphus|https://i.imgur.com/rm2cIP2.png
Illegibilus|https://i.imgur.com/sVt1OxA.png
Impervius|https://i.imgur.com/lsU9IQx.png
Induere Dedicationis|https://i.imgur.com/f0tqOw5.png
Induere Vestem|https://i.imgur.com/4c2Jn17.png
Inpulsa Hauriendum|https://i.imgur.com/fIc6bYF.png
Juramento Inquebrantable|https://i.imgur.com/9RbByHO.png
Lacarnum inflamarae|https://i.imgur.com/ece5T6O.png
Lapifors|https://i.imgur.com/fWC4m7F.png
Lavabantur|https://i.imgur.com/J76v5nx.png
Lectio Astral|https://i.imgur.com/J06Xbx6.png
Legeremens|https://i.imgur.com/ro44qS7.png
Lingua Transfere|https://i.imgur.com/qmfG6cN.png
Locomotor|https://i.imgur.com/1vA3ct0.png
Ludit|https://i.imgur.com/vNofW3N.png
Lumos|https://i.imgur.com/szFq4DS.png
Meteolojinx Recanto|https://i.imgur.com/etdL9p0.png
Mimble Wimble|https://i.imgur.com/cnsFUXF.png
Modificador de memoria|https://i.imgur.com/ifwztr0.png
Mucus ad nauseum|https://i.imgur.com/KBxeF0g.png
Muffliato|https://i.imgur.com/ITa6lJ5.png
Mutatio|https://i.imgur.com/tJ9Odgs.png
Nox|https://i.imgur.com/YG85EyC.png
Nullo Subintro|https://i.imgur.com/DBKCGrM.png
Obliviate|https://i.imgur.com/n1NswwR.png
Oclumens|https://i.imgur.com/MJB4hwb.png
Pacto Cibum|https://i.imgur.com/ZBljR3f.png
Partis Temporus|https://i.imgur.com/TDivLrL.png
Piscifors|https://i.imgur.com/tayMzOK.png
Point Me|https://i.imgur.com/sY8ullA.png
Portus|https://i.imgur.com/Db2fY16.png
Prior Incantato|https://i.imgur.com/08WIYpy.png
Proiectarum Mentis|https://i.imgur.com/UOgJy00.png
Quietus|https://i.imgur.com/X2P4Mqr.png
Quarere Sonus|https://i.imgur.com/b5YSJXy.png
Relashio|https://i.imgur.com/OhuhNBr.png
Reparo|https://i.imgur.com/uCoLxb4.png
Repelo Animalia|https://i.imgur.com/66jsH7A.jpg
Repelo Muggletum|https://i.imgur.com/85kc6hI.png
Reperio|https://i.imgur.com/c8Wwm7A.png
Restituet cibum|https://i.imgur.com/VA6r6wB.png
Riddikulus|https://i.imgur.com/RCY2nVO.png
Salvio Hexia|https://i.imgur.com/WGh0sX5.png
Sanguis Foedus|https://i.imgur.com/DWx0vSA.png
Sanitatis Mentis|https://i.imgur.com/fJbj8Fr.png
Sartrix|https://i.imgur.com/YwNtZmT.png
Scintilla|https://i.imgur.com/abCSZSK.png
Sensus Elevatum|https://i.imgur.com/rI9OWTh.png
Silencius|https://i.imgur.com/hNqxk8U.png
Sonorus|https://i.imgur.com/locYpzg.png
Spongyfus|https://i.imgur.com/QiJylLN.png
Tempus|https://i.imgur.com/WpAnV0L.png
Tergeo|https://i.imgur.com/5TQAAVR.png
Transire Locus|https://i.imgur.com/W6PGPFI.png
Umbrae Pulsus|https://i.imgur.com/bZO98uC.png
Veraberto|https://i.imgur.com/NteiM37.png
Vínculo Familiar|https://i.imgur.com/mpj73fb.png
Vínculo Familiar Avanzado|https://i.imgur.com/fJlGACS.jpg
Acus Acuta|https://i.imgur.com/UOVByCT.png
Anapneo|https://i.imgur.com/Iw9DZw1.png
Braquiaemendo|https://i.imgur.com/GXy7FUJ.png
Camillaris Incanto|https://i.imgur.com/1DmJdMw.jpg
Celum Praesidium|https://i.imgur.com/cHNIxNA.png
Corporalis Sanitatis|https://i.imgur.com/9HhLynb.png
Corpus Intra|https://i.imgur.com/GgofynX.png
Crocio Incantato|https://i.imgur.com/LtidxeH.jpg
Crociorus|https://i.imgur.com/jcNSSQh.jpg
Dormitatis|https://i.imgur.com/8AY8w0N.jpg
Electricae Inpulsa|https://i.imgur.com/uv3DQ6w.png
Emendo|https://i.imgur.com/CipMrzF.jpg
Ennervate|https://i.imgur.com/88lL1UC.png
Episkey|https://i.imgur.com/oz62MDE.png
Febris Imperium|https://i.imgur.com/GfdwICA.png
Ferula|https://i.imgur.com/8bL8YG0.jpg
Fractio|https://i.imgur.com/RaIuB0j.png
Hemo Dialium|https://i.imgur.com/quqbjPL.png
Kemaio|https://i.imgur.com/mDOERGO.jpg
Latidum Sonorus|https://i.imgur.com/ZbBB2G4.png
Mulamontoletus|https://i.imgur.com/DM7mxSt.jpg
Oculi Refectionem|https://i.imgur.com/2eF8Uan.jpg
Oculus|https://i.imgur.com/iubf9nm.png
Practo Incantato|https://i.imgur.com/SZXIROe.jpg
Puer Visibilis|https://i.imgur.com/VVACoCa.png
Remolotum|https://i.imgur.com/kOxtIkD.png
Reparo Psychica|https://i.imgur.com/5Xqq3vF.png
Repeciare|https://i.imgur.com/RweKtXZ.png
Revisus Arterius|https://i.imgur.com/ZNLU8Fx.png
Thermometrum|https://i.imgur.com/Olxzabe.png
Tourniquet|https://i.imgur.com/DzliQ15.png
Vulnera Sanetum|https://i.imgur.com/KrbDnqV.png
Bombarda|https://i.imgur.com/fujpM1F.png
Bombarda Máxima|https://i.imgur.com/juK7H4l.png
Cadenas Mágicas|https://i.imgur.com/U6VOwDe.png
Calidaqua|https://i.imgur.com/suOeQ6P.png
Calidum Metallum|https://i.imgur.com/9ZQiOQ4.png
Caligine strangulatus|https://i.imgur.com/0b0xzm2.png
Carnivine|https://i.imgur.com/GZ9w4GW.png
Confringo|https://i.imgur.com/Y3jlfnC.png
Confundus|https://i.imgur.com/D23MCgy.png
Depulso|https://i.imgur.com/vr0Dg2n.png
Desmaius|https://i.imgur.com/obtDoZl.png
Dracarys|https://i.imgur.com/zXF0c6Q.png
Electrica Sagitta|https://i.imgur.com/MGPaJz4.png
Expelliarmus|https://i.imgur.com/1dEe1K6.png
Expulso|https://i.imgur.com/P5n2xON.png
Fulgur Pluvia|https://i.imgur.com/LmIMUnl.png
Funem Ignis|https://i.imgur.com/3Ojzm6c.png
Furunculus|https://i.imgur.com/p6T9ve1.png
Glacies Terram|https://i.imgur.com/WV1TT3G.png
Herba in Aures|https://i.imgur.com/DQ4J8CI.png
Herbifors|https://i.imgur.com/WIkPEy2.png
Ignem Secans|https://i.imgur.com/2PBzO0x.png
Immobulus|https://i.imgur.com/OpKVW6z.png
Immutatus|https://i.imgur.com/84wGZaA.jpg
Impedimenta|https://i.imgur.com/6dWqicn.png
Incarcerous|https://i.imgur.com/8Qk58Ey.png
Incendio Duo|https://i.imgur.com/15WT5dF.png
Inflatus|https://i.imgur.com/rD7Xih4.png
Levicorpus|https://i.imgur.com/9oTO09d.png
Magnam Symphoniam|https://i.imgur.com/tH8zGhg.png
Melavis|https://i.imgur.com/ySH6SYN.png
Mocomurciélagos|https://i.imgur.com/cOOp0Fy.png
Oppugno|https://i.imgur.com/DGF63yy.png
Orchideus|https://i.imgur.com/4xSGliy.png
Ossio Dispersimus|https://i.imgur.com/vJG3TdQ.png
Palalingua|https://i.imgur.com/YgJiRJH.png
Petrificus Totalum|https://i.imgur.com/HBshR23.png
Piertotum Locomotor|https://i.imgur.com/U96BwgG.png
Polypus|https://i.imgur.com/FggnPdt.png
Radicatus|https://i.imgur.com/avsVHO3.png
Rictumsempra|https://i.imgur.com/E9PIA2G.png
Robora|https://i.imgur.com/srJ2bAj.png
Rosae Diaboli|https://i.imgur.com/qFAspiJ.png
Rugiet|https://i.imgur.com/nzVzQ3a.png
Scintillam Suffusio|https://i.imgur.com/vtHLc2R.png
Sciogliersi|https://i.imgur.com/M6X3Xbf.png
Sentire Frigus|https://i.imgur.com/kCLFgkd.png
Serpensortia|https://i.imgur.com/yoPUXCl.png
Spharea Bombarda|https://i.imgur.com/ERjtGX9.jpg
Spherical electricae|https://i.imgur.com/PbaRTNp.png
Steleus|https://i.imgur.com/mVIVuLy.png
Syrtes|https://i.imgur.com/ESiGIl0.png
Terramotus|https://i.imgur.com/O7cQIIH.png
Tragababosas|https://i.imgur.com/pNDRi7r.png
Verecundia Mementum|https://i.imgur.com/1TfpWY1.png
Vestigia Umbrae|https://i.imgur.com/wGQU1so.png
Vi Inpulsa|https://i.imgur.com/8iALk4a.png
Anisoptera Praesidium|https://i.imgur.com/WVBNMiE.png
Aracne Praesidium|https://i.imgur.com/SKsuAWf.png
Canticum Eihwaz|https://i.imgur.com/zIp3PQj.png
Casco Burbuja|https://i.imgur.com/4uFQ6N9.png
Clypeus Cosmicus|https://i.imgur.com/QVcfaqW.png
Cogitationis|https://i.imgur.com/k69doks.png
Corali Obice|https://i.imgur.com/FFvfKew.png
Demeter Praesidium|https://i.imgur.com/pgYUaNP.png
Emancipare|https://i.imgur.com/94JHMJ9.png
Expecto Patronum|https://i.imgur.com/z57Psmm.png
Flora Praesidium|https://i.imgur.com/JKowniT.png
Flumen Florum|https://i.imgur.com/fPuMYJq.png
Foggeo|https://i.imgur.com/GoABpZY.png
Galaxia Explosio|https://i.imgur.com/2aXcsot.png
Hephaestus Praesidium|https://i.imgur.com/hHtv6Gu.png
Hidrocorpus|https://i.imgur.com/B6qJLUD.png
Liberacorpus|https://i.imgur.com/pZOzJ1G.png
Lotos Germen|https://i.imgur.com/lvSSNJ2.png
Luminum Defensio|https://i.imgur.com/QSLV3VS.png
Luto Obice|https://i.imgur.com/MYfCiBu.png
Marvel Scale|https://i.imgur.com/c8pjPVA.jpg
Metallum Scutum|https://i.imgur.com/6nl823W.png
Mjolnir Scutum|https://i.imgur.com/f0Q14jt.png
Molliare|https://i.imgur.com/b96XcB0.png
Murus Latrunculorum|https://i.imgur.com/TKBCFQK.png
Neptune Praesidium|https://i.imgur.com/fXQTgQI.png
Petra Scutum|https://i.imgur.com/062Os8K.png
Pharaonis Praesidium|https://i.imgur.com/syCUnAL.png
Phoenix Praesidium|https://i.imgur.com/x2pSE7i.png
Protego|https://i.imgur.com/c6yQL0p.png
Regiumbra|https://i.imgur.com/LINFe7t.png
Scutum Ferro|https://i.imgur.com/VaVhje6.png
Spharea Defensus|https://i.imgur.com/S7IdRjw.png
Unguibus Crepitus|https://i.imgur.com/pbuHp8l.png
Aegis Ingrata|https://i.imgur.com/p8Hoc48.png
Aguamenti|https://i.imgur.com/KbKbLYs.png
Alarte ascendare|https://i.imgur.com/5UGBUly.png
Angelus Praesidium|https://i.imgur.com/7DKKxiO.png
Animatum Lignum|https://i.imgur.com/z5hPa9S.png
Aphrodite Praesidium|https://i.imgur.com/yDvsUfO.png
Apolo Praesidium|https://i.imgur.com/GWCLeFJ.png
Aqua Eructo|https://i.imgur.com/wkcHpPY.png
Aqua Eructo Duo|https://i.imgur.com/sXrKYaJ.png
Aquavolatem|https://i.imgur.com/Zxw8EBl.png
Ascendio|https://i.imgur.com/3GOevhP.png
Avis|https://i.imgur.com/WRHCokD.png
Cactos Spinae|https://i.imgur.com/BEuQaLo.png
Cantis|https://i.imgur.com/mnXSlxh.png
Carpe Retractum|https://i.imgur.com/dZAVKic.png
Cyclone|https://i.imgur.com/6S3wUS8.png
Defodio|https://i.imgur.com/QTow67V.png
Diabolus Lasso|https://i.imgur.com/vq2qt4O.png
Diffindo|https://i.imgur.com/cePG6hP.png
Ebublio|https://i.imgur.com/eOf9JCc.png
Ecto Cantatio|https://i.imgur.com/OnXy3mu.png
Engorgio|https://i.imgur.com/L5TGFre.png
Evanesco|https://i.imgur.com/kSipNQ8.png
Exumai|https://i.imgur.com/QQdgQLH.png
Flipendo|https://i.imgur.com/Ck1vBEI.png
Frigidus Ventus|https://i.imgur.com/XBk9hG1.png
Gelata Praesidium|https://i.imgur.com/8orlboI.png
Glacies Iaculat|https://i.imgur.com/D2RJeAe.jpg
Glacius|https://i.imgur.com/q6e5RqZ.png
Hechizo Durmiente|https://i.imgur.com/aB2gcWV.png
Incendio|https://i.imgur.com/3scpTZs.png
Lapis Golem|https://i.imgur.com/RvwWspT.png
Locomotor Mortis|https://i.imgur.com/woqoLlt.png
Lumos Solem|https://i.imgur.com/wjnCTtK.png
Melofors|https://i.imgur.com/ZP76QPG.png
Meteoro Balteus|https://i.imgur.com/s6OHDWD.png
Murcego|https://i.imgur.com/IPOsGpG.png
Nebula Aureo|https://i.imgur.com/jai4EI4.png
Pyrius iecit|https://i.imgur.com/ETbxGnn.png
Reducto|https://i.imgur.com/jQThKha.png
Scandere Snargaluff|https://i.imgur.com/oqLcZTj.png
Scorpius Impetum|https://i.imgur.com/8nVNheZ.png
Sepulcrum Aureum|https://i.imgur.com/KI5ZfNA.png
Snitch Iecit|https://i.imgur.com/EMZPnPT.png
Spharea Ignis|https://i.imgur.com/zaNLdJ8.png
Sphinx Praesidium|https://i.imgur.com/mwvh0rv.png
Stella Rumpitur|https://i.imgur.com/zjXFOfk.png
Suffocante|https://i.imgur.com/ksr6vXr.png
Tarantallegra|https://i.imgur.com/f8RAjxa.png
Terribilis Vortex|https://i.imgur.com/KpynwwX.png
Ventus|https://i.imgur.com/kUQZMuG.png
Wingardium Leviosa|https://i.imgur.com/ALiTYZY.png
Actoreparo|https://i.imgur.com/xhlr9B9.png
Anima Invenire|https://i.imgur.com/53WQNxJ.png
Bornex|https://i.imgur.com/InuyDg3.png
Expero|https://i.imgur.com/he1dkLL.png
Horrocrux Invenire|https://i.imgur.com/ahDdc72.png
Portus Periculi|https://i.imgur.com/LIqPQfQ.png
Cesarus|https://i.imgur.com/0JTgs1u.jpg
Cyclone Maximus|https://i.imgur.com/Lxbs5ck.jpg
Estrellatus|https://i.imgur.com/Qc0fbv5.jpg
Expecto Patronum Maximus|https://i.imgur.com/kmI2f7Q.png
Fuego Maldito|https://i.imgur.com/OthqZdS.png
Inhalbis|https://i.imgur.com/SRZ91d5.jpg
Infierno|https://i.imgur.com/9mkO9nU.png
Mimempha +3|https://i.imgur.com/eqVHV4h.png
Morphos|https://i.imgur.com/xs8wDqk.png
Praxis Sole|https://i.imgur.com/6Bp1BCH.jpg
Santus Solem|https://i.imgur.com/krMOGDi.jpg
Ulmof Sampril|https://i.imgur.com/Z7tV93i.png
Aurea Esttelum|https://i.imgur.com/wtfLcqf.png
Corpus Hictari|https://i.imgur.com/kGMYn2o.jpg
Druidic Chorus|https://i.imgur.com/gnbEZ40.png
Exhane|https://i.imgur.com/GIRY8QT.png
Findlocked|https://i.imgur.com/s53I9oh.jpg
Nebulae Catenis +3|https://i.imgur.com/fw8BdfU.png
Pactus Temporate|https://i.imgur.com/jhqCu3D.jpg
Protego Totallum +3|https://i.imgur.com/MU7wVXq.jpg
Retornux|https://i.imgur.com/8r7DNcT.jpg
Ubis Nebulus|https://i.imgur.com/Om8HuxC.png
Everte Statum|https://i.imgur.com/QeVWWW9.jpg
Chrono Exsecutio +3|https://i.imgur.com/9NQ6KSR.png
Multitudo Lapsorum|https://i.imgur.com/NbPxggh.png
Restex +3|https://i.imgur.com/mXhJ1N8.png
Auris Spiritus|https://i.imgur.com/0G41IIB.png
Hechizo Fuego Púrpura|https://i.imgur.com/4zbiJgc.jpg
Horrocrux|https://i.imgur.com/vLctrFY.jpg
Kaidan|https://i.imgur.com/3FkRmSM.jpg
Marca|https://i.imgur.com/XuUcncv.jpg
Obliteración Totallum|https://i.imgur.com/w6sQYwP.jpg
Omen Mortis|https://i.imgur.com/bHQ1Fkc.jpg
Absorvere|https://i.imgur.com/Zeo0IEb.jpg
Filipendo|https://i.imgur.com/nP238J6.jpg
Fuego Maldito|https://i.imgur.com/Jqp8czC.png
Fuego Negro|https://i.imgur.com/y2zSRAs.jpg
Gubraith|https://i.imgur.com/4l2HXLN.png
Hechizo Expulsaentrañas|https://i.imgur.com/cAWmggt.jpg
Mortis|https://i.imgur.com/DAj0AfE.jpg
Nova Cristalis|https://i.imgur.com/XyxEmaw.png
Presa Metalum|https://i.imgur.com/JTrw7ON.jpg
Sectumsempra|https://i.imgur.com/gbWnD0e.jpg
Seccionatus +3|https://i.imgur.com/EHYY5np.png
Anular|https://i.imgur.com/ayslSHU.jpg
Celerus|https://i.imgur.com/88fNJZb.jpg
Detrius|https://i.imgur.com/5Qhrk0D.jpg
Expecto Protego|https://i.imgur.com/5SsoIEG.jpg
Exspiravit stratum|https://i.imgur.com/W5CdlTG.png
Findlocked|https://i.imgur.com/i6CrBjI.png
Fortificum +3|https://i.imgur.com/utmYgnf.jpg
Moenia Crystalis +3|https://i.imgur.com/V0s9tDc.png
Nox Stella|https://i.imgur.com/CCF7dcT.png
Senedesecador|https://i.imgur.com/b2puOSx.jpg
Tabu|https://i.imgur.com/T1WpPVD.jpg
Chrono Exsecutio +3|https://i.imgur.com/L3RBKBy.png
Inferi +3|https://i.imgur.com/4nf3Ilq.jpg
Moriseo Anima|https://i.imgur.com/lvbbnMf.jpg
Multitudo Lapsorum|https://i.imgur.com/oeASZrE.png
Avada Kedavra|https://i.imgur.com/J0GLSfk.jpg
Crucio|https://i.imgur.com/4OXIGoy.jpg
Imperio|https://i.imgur.com/UHGFbGw.jpg
Nigromancia|https://i.imgur.com/eUZPdZf.png
Transformación en Neblina (Neutrales)|https://i.imgur.com/bZWS47w.png
Transformación en Neblina (Aurores)|https://i.imgur.com/a0SsGTB.png
Transformación en Neblina (Mortifagos)|https://i.imgur.com/W7TwAhN.png
Animagia|https://i.imgur.com/VeB6zvS.jpg
Aparición|https://i.imgur.com/k1nfpji.png
Magia No Verbal|https://i.imgur.com/aNJPKn3.png
Proyección Astral|https://i.imgur.com/r2vtarM.png
Telekinesis|https://i.imgur.com/mwQXUOV.png
Aullido|https://i.imgur.com/PsjPjYF.png
Colmillos Filosos|https://i.imgur.com/fwagAYx.png
Fuerza Superior a la Humana|https://i.imgur.com/kVpWYCE.png
Garras Afiladas|https://i.imgur.com/nGHG6HJ.png
Intimidación|https://i.imgur.com/evN1030.png
Mordida de Veneno|https://i.imgur.com/L5ZUkwJ.png
Agilidad y Flexibilidad|https://i.imgur.com/eVopZgK.png
Resistencia física|https://i.imgur.com/TkArf3V.png
Resistencia a la Magia|https://i.imgur.com/DAPk9Ij.png
Velocidad|https://i.imgur.com/KIDL8Jj.png
Pelaje de Púas|https://i.imgur.com/e40KcUC.png
Proyección de Fenrir|https://i.imgur.com/M4ZhE4E.png
Comunicación Telepática|https://i.imgur.com/xPAgI3E.png
Concentración|https://i.imgur.com/mP6yet0.png
Conexión con el Lobo|https://i.imgur.com/fUabTlj.png
Control Térmico|https://i.imgur.com/UbsJHzz.png
Empatía canina|https://i.imgur.com/EcwA5Q5.png
Factor de Incrementación|https://i.imgur.com/cp7Xknc.png
Impregnación|https://i.imgur.com/3UnbKMx.png
Interpretación Canina|https://i.imgur.com/BfiMSco.png
Llamado de Raza|https://i.imgur.com/wHctudD.png
Localización|https://i.imgur.com/8cd3iOY.png
Mordida de Transformación|https://i.imgur.com/Uxx3hi8.png
Saliva Curativa|https://i.imgur.com/xxcpXzw.png
Sanación Acelerada|https://i.imgur.com/Qi0fcVm.png
Sentidos Aumentados|https://i.imgur.com/by7d7Cu.png
Visión Nocturna|https://i.imgur.com/hpozlKZ.png
Bramido|https://i.imgur.com/DkS0Qn5.png
Choque Poderoso|https://i.imgur.com/MzCuaMM.png
Fuerza Superior a la Humana|https://i.imgur.com/kVpWYCE.png
Intimidación|https://i.imgur.com/evN1030.png
Lanza de Tierra|https://i.imgur.com/jLio5F1.png
Pisotón|https://i.imgur.com/12hKSH4.png
Ignífugo|https://i.imgur.com/bqtB4D0.png
Pararrayos|https://i.imgur.com/uwy9e7h.png
Resistencia Física|https://i.imgur.com/miwpvIP.png
Resistencia a la Magia|https://i.imgur.com/DAPk9Ij.png
Salto Absoluto|https://i.imgur.com/MEOIXB7.png
Ventisca de Arena|https://i.imgur.com/au6SIwl.png
Afinidad con la Naturaleza|https://i.imgur.com/AIHgRqj.png
Berserker|https://i.imgur.com/rGrIWRA.png
Camuflaje|https://i.imgur.com/XVmycRd.png
Concentración|https://i.imgur.com/mP6yet0.png
Control térmico|https://i.imgur.com/UbsJHzz.png
Domesticación|https://i.imgur.com/w5nSBxy.png
Florecimiento|https://i.imgur.com/SBINhxa.png
Infestación Animal|https://i.imgur.com/sGBZUys.png
Inmunidad a la Seducción|https://i.imgur.com/VcX9V9b.png
Lenguaje de Gigante|https://i.imgur.com/hjKJyQm.png
Localización|https://i.imgur.com/8cd3iOY.png
Proyección De Voz|https://i.imgur.com/t4PWHUr.png
Putrefacción|https://i.imgur.com/iOw3wlV.png
Resistencia a las Toxinas|https://i.imgur.com/uPwLPXX.png
Sanación Acelerada|https://i.imgur.com/Qi0fcVm.png
Sentidos Aumentados|https://i.imgur.com/by7d7Cu.png
Tamaño Aumentado|https://i.imgur.com/XF2hdr4.png
Aliento gélido|https://i.imgur.com/14UyfCA.png
Duplicación|https://i.imgur.com/3yZ2zQA.png
Elemental de agua|https://i.imgur.com/kYBUtDS.png
Garras Afiladas|https://i.imgur.com/nGHG6HJ.png
Tridente de agua|https://i.imgur.com/By8OIJQ.jpg
Agilidad y flexibilidad|https://i.imgur.com/eVopZgK.png
Armadura de Agua|https://i.imgur.com/laxt1bL.png
Velocidad|https://i.imgur.com/KIDL8Jj.png
Coraza|https://i.imgur.com/5TNLcep.jpg
